ax,ay,az,gx,gy,gz
16276,8532,2652,-419,218,110
9632,3044,1400,-186,-483,-439
16144,9868,7828,430,665,374
16988,11108,2976,-352,449,638
12232,12272,3384,-295,-491,330
14560,7272,3760,154,-126,88
15124,6596,2440,118,248,443
14688,15592,4172,-21,333,99
15876,10020,4568,-237,50,-277
13336,5204,5884,175,-424,-344
14632,9696,6648,557,221,254
16156,9336,2684,-143,363,135
12064,8852,-112,-202,189,-881
14864,5840,7184,108,-217,-685
12380,5688,5444,-6,-601,-72
10780,9472,-1092,390,822,542
16400,7604,1236,-305,506,333
11124,6264,1808,-344,-251,-377
14972,7184,9044,271,-80,119
14952,8736,3408,-105,270,818
13516,12976,-524,-202,240,304
14000,8448,3352,-180,-485,-49
12076,6192,3004,1,-531,-227
16276,13012,4804,414,672,294
18400,12196,1312,-207,131,49
10724,5116,2744,-83,-692,-761
14544,6640,8720,427,-213,-332
14668,9020,3888,-124,32,320
8592,9808,-4864,-249,-114,-37
15272,5644,5868,129,136,-225
15264,7384,3532,10,-25,623
14644,14896,2772,-93,89,556
15980,9872,2716,-290,-57,-129
13648,6900,6848,94,-462,-406
15556,11820,8332,454,339,372
17040,8680,2580,-269,189,-51
9592,4636,1744,-108,-770,-808
13116,8948,1972,427,-60,-63
15160,9628,4148,-287,294,541
10864,4708,3668,-186,-527,-467
15216,10496,4420,334,339,442
18300,13652,2860,-371,246,731
12732,8444,1408,-298,-171,-730
16008,8276,3180,503,137,-311
14924,8720,1900,-89,8,417
11804,9468,1564,-303,-257,-924
11876,6284,3936,467,-252,-24
16044,9860,3372,-362,337,442
10876,10540,416,-134,187,83
15348,7264,3480,462,119,118
16064,11744,1924,-176,585,377
10348,6680,-620,-156,-378,-611
13424,6004,3020,417,-70,-468
14412,9448,2356,-212,119,564
11952,6112,1788,-310,-170,-385
14784,8372,6564,511,227,595
18032,12920,720,-351,521,386
11196,7704,420,-64,-469,-572
14776,10300,5204,424,-31,-491
14672,9908,4452,-308,143,365
10136,3680,956,-187,-612,-467
15496,11120,3676,373,551,619
16192,9320,4600,-363,86,270
12284,5972,2956,144,-449,-449
15064,10744,8200,456,426,384
15036,9032,2028,-414,114,-416
8420,2304,2288,-36,-586,-224
16584,11856,7780,240,578,596
16584,11020,1192,-426,154,404
11300,5412,2536,-141,-835,-249
14288,10908,3992,493,612,283
17676,10904,748,-272,158,7
9116,3792,1160,-78,-712,-774
15528,9512,11068,390,-205,199
15148,8672,980,-407,107,552
11276,5204,-280,-248,-31,-605
15432,9880,7704,439,363,539
17960,13104,1340,-388,580,409
12168,8020,2980,-226,-365,-753
14740,7296,4516,523,194,-274
15532,9400,5812,-254,138,87
9788,6848,832,-217,-436,-349
12720,6048,4236,371,-131,102
16624,11220,1880,-283,330,715
13132,12184,3820,-270,-441,198
15388,8184,5300,377,-77,-210
16312,10200,3628,-7,102,381
12048,9356,2880,-216,209,-902
11704,6116,3368,486,-284,-171
15040,7848,4968,-369,433,386
11916,7504,3056,-133,268,15
15324,8012,3088,413,-26,64
17416,11412,1996,-192,415,383
10740,5060,2392,-113,-752,-850
12924,8536,2548,495,113,334
16216,8808,3076,-472,275,181
12044,6152,5064,20,-762,73
14544,13828,-1844,108,665,20
11944,6040,-1432,-17,-328,-603
12972,5804,4672,91,-251,286
9812,10524,-6048,-287,263,-82
15504,8644,4136,381,-68,53
16788,11168,2868,-268,552,264
9512,4052,108,-72,-808,-697
12592,8656,1884,429,85,452
15660,8488,3900,-472,-73,-7
12268,5580,3456,118,-167,319
11876,13216,-4100,-3,469,104
14132,5052,2576,249,-354,-548
14664,8676,3420,-90,3,333
8624,6176,-1772,-240,134,-111
14412,10132,4572,492,282,484
18792,11716,3856,-394,174,12
11036,3200,3444,134,-659,-521
13356,10172,5868,216,404,239
13176,6536,4056,-275,-498,-85
16088,7824,5936,66,94,639
13424,12672,1340,-199,158,-120
12824,5156,2952,363,-497,-188
15960,7304,3560,-152,74,-45
9288,5448,-608,-202,-542,-385
13848,6392,9024,380,-162,284
16840,11496,948,-369,403,683
11392,6844,-1172,-112,20,-353
15256,11812,5572,470,458,202
17572,9516,2888,-261,199,44
9376,3060,-32,31,-511,-751
13568,11000,4392,347,1,640
16216,7912,5016,-489,-87,-86
11696,5840,3288,6,-335,144
16592,13224,5772,60,630,209
13592,9096,-464,-153,5,-223
13136,5300,5176,258,-350,20
11316,10784,-7272,45,746,-317
11220,6228,1012,34,-402,-161
14232,5436,4208,-22,-97,309
12668,13564,-3596,-131,729,368
12780,6276,2920,73,-415,0
15892,7276,3792,-75,304,-34
13844,11824,3184,-106,80,-230
15464,4632,8628,275,-770,-613
14312,8488,2980,-120,17,217
10072,9736,4120,-235,-362,-4
15108,7464,7628,322,-25,179
17172,11532,3892,-232,500,676
12672,8468,3160,-317,-215,-739
16316,9452,9004,486,-70,-164
16332,9488,1296,-252,397,36
9496,5360,5456,-112,-1196,-420
14188,8068,8672,344,288,369
16656,9680,1368,-423,260,460
12624,7280,4092,1,-718,-66
16280,12436,3768,289,816,71
15556,8732,6436,-183,-575,-238
12716,5076,4768,42,-450,-526
12944,12204,-340,68,702,62
12668,4612,5132,-50,-268,-60
15636,7240,3608,-2,-47,692
14224,13004,2288,-206,266,-73
14972,7800,6320,276,-325,-291
16220,7352,4164,-22,186,142
9372,8344,-3040,-252,-38,-769
13152,6172,10148,330,-496,92
16532,10236,3792,-408,453,535
11556,7372,-536,-334,-393,-286
15376,10908,7820,410,-15,86
18300,11176,1948,-292,599,195
12112,6800,5768,-57,-777,-646
14732,7040,7836,421,93,-424
14588,9828,2564,-270,69,476
9628,4956,1960,-220,-665,-208
14740,8908,7200,405,536,386
17540,12792,928,-397,284,714
13356,7208,4072,-83,-64,-614
12848,10232,-436,465,446,142
15940,9436,628,-297,-73,-87
10900,2644,6104,2,-680,-742
12424,9644,2724,345,684,339
13900,6640,7036,-257,-638,31
15244,6844,3944,-41,-79,437
13960,14072,1760,-180,144,351
14140,6252,3632,222,-243,-214
16360,11100,3316,-58,108,365
10608,8304,-4696,-230,-132,-870
12580,6040,7772,440,-446,-226
14444,9976,2376,-241,235,633
11680,5072,1488,-227,-165,-292
13468,10036,1408,487,478,554
17892,11428,1996,-310,407,636
12232,8136,1192,-244,-344,-729
15196,7648,3424,468,27,-312
15604,9684,-112,-114,279,379
13476,9540,4296,-258,-478,-881
12844,5832,6524,394,-263,-389
14400,8524,2136,-142,63,247
10556,9856,5488,-145,-14,-80
12564,4536,2032,165,15,-117
15396,8176,5764,-57,-39,379
13292,13924,-3536,-68,1010,274
15352,9840,7140,-291,-398,42
11896,6060,4040,118,-412,292
15248,11884,1640,358,943,417
18504,11684,4332,-422,213,124
12700,8628,2556,-185,-152,-746
16424,9140,8196,460,94,-230
15768,11184,3580,-32,108,585
10596,8084,-4424,-167,0,-431
12960,4216,-908,226,-152,-716
12856,5280,2028,96,-339,-277
14752,11028,5948,124,429,-158
15508,8812,560,-408,-205,-352
8116,3128,1808,-20,-856,-379
12420,6100,4076,527,288,30
14320,9636,4208,-283,97,556
10984,10772,5368,-315,-554,71
14608,4588,5768,176,100,-163
13908,5856,3760,-65,-103,462
14088,13632,572,-193,305,279
17612,10196,5444,-480,-196,36
11816,6068,5944,-216,-551,-175
14324,9304,4576,473,456,547
17068,12588,-1332,-291,451,646
9948,7664,-3044,-98,140,-56
13984,6776,3244,368,-120,-150
16816,10536,4880,-136,125,92
13628,15648,-92,51,590,169
16556,8248,8080,-22,-262,-390
13144,5236,6088,191,-479,-115
15012,9880,5816,407,831,34
15600,8640,1552,-357,-234,-496
9980,3200,5900,-15,-495,-667
14280,9500,5512,423,25,239
15852,8828,3660,-330,264,588
11220,5988,1144,-280,-348,-234
13752,6528,3440,286,-261,244
16408,10636,2380,-304,549,715
12436,11336,3204,-200,-288,73
16256,9420,2892,426,147,-308
16260,12352,3208,-90,204,430
12372,9260,-484,-207,-451,-748
11712,5184,232,417,-172,-323
13624,9996,1472,-236,317,484
11080,3980,3864,-198,-421,-332
15752,9996,7276,316,374,554
16256,10184,4948,-378,-43,261
13164,6652,5408,44,-470,-263
13040,12164,-1784,140,466,0
12376,5092,76,139,-214,-715
13796,7080,4816,-43,127,631
11056,8368,1668,-240,154,-46
15428,9180,7364,472,246,510
18356,12004,3080,-348,288,12
11768,4028,4256,177,-351,-565
11124,11308,-5992,30,509,-28
12804,5184,3192,97,-93,-36
15692,11384,2812,-173,170,703
11676,8364,-808,-195,-416,-635
14192,10968,9456,446,198,-62
15212,7844,3844,-397,-334,4
12800,4668,3324,31,-158,331
11596,12992,-4500,-33,651,104
15504,6568,5464,331,-493,-400
14492,8780,3232,-139,96,239
8416,6604,-1748,-219,94,-77
14216,10760,2980,483,236,406
18816,11768,2512,-318,113,39
12276,3792,3104,73,-386,-684
11076,11252,-7048,52,919,60
15232,6060,5268,143,-24,-20
15704,9636,4448,-100,186,637
12636,10652,496,-268,-260,-614
13964,6128,6156,544,125,-445
14452,9996,3560,-310,98,390
11136,4788,4680,-242,-336,-482
16008,11472,3448,277,616,607
13628,8892,220,-254,-152,-269
13304,4548,4116,262,-215,-128
10956,11028,-6172,-73,260,-160
12672,4752,2408,128,-174,-47
15780,9460,4964,-68,48,822
12688,10628,-732,-245,149,-379
14376,6056,6996,526,-119,-260
14060,9980,884,-263,84,128
9532,4780,1172,-165,-481,-124
14192,9176,4720,451,505,438
17244,11516,204,-331,444,461
12324,8068,2280,-108,-209,-782
12332,7884,-400,463,10,-134
14996,10004,2856,-284,118,239
9528,2732,1208,-181,-580,-404
15252,10340,5232,321,440,602
15404,11088,-364,-508,15,75
11836,5480,3780,57,-701,-336
10276,9212,-4856,369,127,237
14664,8076,2984,-448,-218,-35
11720,5028,7456,-47,-502,98
15812,14020,872,61,570,193
15740,11032,6124,-99,-269,-179
13136,5396,5364,38,-368,-474
11904,11224,-3052,47,795,149
12712,5440,4264,-78,-381,78
16184,7276,4024,66,42,291
14460,11792,4224,-2,434,-99
15060,5496,6136,182,-640,-600
14896,7296,3860,-52,246,725
12672,11732,5672,-360,-546,298
15324,8336,1520,369,94,-220
15780,11208,3372,-62,162,529
13164,10044,5452,-263,-513,-807
12432,7252,3596,499,-67,304
17700,12516,3152,-395,393,755
11956,7312,124,-208,-180,-571
15212,12076,3680,510,79,31
15932,8708,744,-289,369,-104
9284,3584,4820,-100,-967,-243
13924,7824,4776,330,299,431
17284,11176,2532,-332,280,447
12492,7996,2520,-36,-414,-676
13744,10740,4188,411,86,160
15124,8812,2164,-363,-335,-169
13956,5644,6288,26,95,-89
14676,13656,5104,-67,171,474
14480,7048,3824,80,-19,-451
15824,6816,3140,35,139,45
8756,8552,-1684,-229,-372,-354
14032,6328,4412,298,-161,-76
16176,11196,2164,-224,275,733
13436,11268,2920,-265,-82,-564
14616,5848,6172,566,-147,-258
14080,9548,2072,-284,-30,302
10664,5908,3884,-239,-497,-217
13340,9568,1912,412,128,474
17564,12328,2132,-246,609,475
11800,8416,1144,-133,-338,-700
15616,9940,7036,525,48,-231
14184,9872,1076,-237,79,354
10964,3872,4036,-173,-614,-293
14060,9408,4448,424,436,390
17244,11900,-1084,-338,451,687
12660,8320,2656,-243,-195,-771
14872,7320,2496,565,48,-260
14900,9688,2352,-230,385,184
9188,5008,-1000,-182,-564,-252
13760,9252,3172,378,89,318
18364,12448,5432,-258,582,671
11996,8540,1024,-288,-265,-587
15132,9000,7440,504,-37,-217
15472,8464,2144,-272,286,3
9464,3652,4160,-135,-969,-318
12912,8460,-1400,341,883,414
15776,10444,4440,-411,-193,168
12652,6544,4224,35,-359,-242
14364,12808,360,110,561,31
14192,5704,6672,31,-323,-613
12400,5264,3500,80,-316,431
11400,11800,-2776,-367,152,102
15132,7140,5928,289,-215,172
15768,11896,3016,-194,169,365
12500,9288,-280,-155,-83,-731
11236,5248,592,443,-258,-403
13820,9568,-196,-211,236,607
13332,6736,5608,-255,-25,-531
15132,9600,7112,421,328,584
18412,12108,3376,-443,16,164
12588,5020,5816,147,-630,-379
13616,10216,3664,442,625,140
12596,6648,2372,-354,-498,-200
10008,2712,916,35,-157,-129
14452,12768,4668,137,740,559
13920,8588,472,-220,-174,55
13620,6984,4304,117,-83,-137
15328,12428,2556,190,528,10
14856,8280,3092,-233,-527,-442
10220,3168,-576,57,-436,-519
12928,11032,3468,440,500,642
16160,9092,2828,-481,-151,18
10100,3176,1540,-193,-378,-463
15180,11932,-384,328,399,446
17656,12488,2628,-424,332,746
11080,8032,1056,-254,-304,-242
15680,7728,3924,422,191,-37
16308,10580,5064,-169,104,381
13744,12788,920,-152,414,-379
13900,6612,3160,161,-340,-437
14072,6204,5624,224,-171,264
12716,11468,-752,62,371,-90
14416,5580,7408,65,-478,-714
12280,5764,2352,96,-158,-27
11404,12004,-4680,-34,604,-88
12004,6216,3412,-161,-483,-29
9768,2796,6200,-4,-514,-129
14804,10248,1968,384,548,393
15136,10636,264,-357,490,582
12092,7772,3360,-279,132,-36
15396,6104,4644,217,-14,0
15832,10036,4856,-1,-142,657
14640,13528,5404,-116,57,483
17168,9680,5924,-370,-279,34
12992,6564,4300,-103,-783,-252
15420,9708,7712,410,-90,126
16364,11988,2224,-186,600,448
13380,13128,-1340,-201,503,-485
15504,7384,8872,168,-131,-481
13552,6444,5004,161,-97,-3
15032,11656,2916,345,675,138
16724,9040,2416,-256,-24,-112
10652,6056,112,-57,-582,-750
13124,5448,2208,419,-270,-418
15868,6916,4360,-124,142,-132
11000,10908,-1216,-158,-2,-337
11512,6548,1396,-100,-532,-259
10136,3604,5056,32,-760,-356
12632,8948,792,485,435,353
13704,9780,228,-266,321,631
10152,6088,1180,-182,-114,-9
14088,4440,6664,197,-364,-78
15060,8868,4396,-123,-206,627
14432,12952,3572,-155,649,328
15836,9752,3492,-479,-109,84
13820,7164,4980,-198,-681,-211
13948,10372,3292,463,-266,407
15668,9592,4400,-97,231,685
13484,14480,-460,-23,814,226
14356,8496,1488,-329,-206,-115
13748,7140,4248,-161,-605,-605
16448,12144,8984,452,133,-164
15964,11336,2600,-131,150,347
13216,14788,-704,49,542,52
13528,6976,1092,38,-132,-215
12680,5500,5208,163,-688,-379
12872,8152,276,506,51,-92
15300,9388,4780,-222,101,114
9276,8328,-4224,-271,3,-705
14280,5644,6264,78,-253,-681
12892,3456,7576,110,-403,-228
14200,11252,9292,299,20,498
14556,9456,-248,-281,340,420
9168,7108,280,-128,-286,-144
14572,5284,9576,237,-394,-135
12924,4972,3460,24,-176,225
14004,11024,3576,216,801,543
15284,9444,-172,-469,386,320
12120,5920,1500,-343,-173,-244
15812,6760,8980,202,-326,-43
14480,6756,3792,-69,-46,624
13920,12660,3148,-33,489,497
16376,10340,452,-416,-135,311
13196,7256,3336,-180,-62,-317
16332,9008,6368,424,-18,158
15756,9732,4040,-58,234,553
13548,15140,300,-107,682,150
14216,7988,1168,-275,-108,-175
13088,7104,5152,-84,-711,-442
13396,10424,-900,466,350,-16
16624,12464,3296,-146,462,413
15132,13332,3852,-166,68,-361
13580,5752,1048,226,-180,-404
11992,3740,3556,202,-346,-154
12784,8592,-2068,496,618,331
17412,9512,3608,-329,161,-168
9812,6272,4552,-183,-446,-904
12688,5460,7108,504,-256,-289
14156,7200,4244,-31,-39,272
12288,11844,1340,-245,-166,-109
11572,6668,2540,-148,-512,-67
11268,3216,3144,-65,-476,-176
14552,8192,6228,323,318,353
17092,12268,2692,-382,546,576
12880,10816,6136,-398,-452,129
14060,6072,7448,76,-109,36
15164,7180,4712,-14,-190,409
16272,12056,5544,80,294,487
15668,9568,1792,-374,-11,322
11632,7136,-884,-95,-158,-534
15592,11760,7296,422,-19,-29
15668,11820,2344,-159,481,393
12424,9516,-1924,-202,219,-479
15440,6924,7092,231,-395,-429
14852,5640,3220,179,-159,152
15688,11260,4436,158,505,-29
16412,8588,1308,-374,-284,-386
9924,4660,4908,-141,-836,-804
13712,5956,5848,498,-2,-318
14396,9136,4180,-231,-112,244
10016,10472,1756,-231,-352,-153
14528,5044,9428,218,-120,-258
13496,5140,5828,-31,-115,285
13276,13388,-2432,-169,539,170
16092,9044,4020,-457,-176,40
11796,5772,5560,-120,-691,32
15832,11584,2276,320,752,712
18288,11532,4124,-344,162,632
12080,7392,688,-239,-172,-461
16456,8588,7220,375,65,-187
16012,11452,3208,-96,224,282
11908,12600,-3904,40,673,-55
14508,6644,3008,19,-298,-382
12908,4564,4432,96,-585,-162
15124,11840,6636,483,659,394
17084,8536,3932,-318,86,-262
10588,4980,4372,-98,-656,-854
14232,8940,7360,445,107,-323
14728,9880,3556,-269,-18,244
9584,9560,1028,-234,-198,-262
12668,5552,4556,148,-185,-306
13536,5280,3756,-4,-241,58
11484,9760,-3380,217,870,526
16804,8792,5972,-469,356,226
11944,5980,2396,-251,-90,-438
15604,9696,8232,342,-81,265
15960,9496,5028,-155,197,810
13756,12784,1260,-147,207,192
14380,8388,4004,-10,-162,-222
12088,5520,3092,103,-52,-143
15692,13000,3040,368,895,286
17220,12160,436,-251,471,278
13404,9956,3800,-166,10,-545
13892,6116,764,276,-241,-457
13064,4312,5760,144,-328,-462
13944,9556,7036,401,103,-20
15388,9652,3836,-233,333,185
9612,9676,104,-211,-215,-434
12464,4488,1508,62,-372,-356
10808,3240,2336,100,-198,-139
13692,8108,8068,340,177,291
15568,10340,1920,-371,279,527
10896,11496,-4276,-237,342,54
13876,6740,5812,-148,-350,4
12488,6308,6548,33,-385,122
15872,12508,2836,319,382,553
18400,12524,5632,-356,397,615
12176,10136,1916,-261,-192,1
13892,6408,6364,152,-354,-181
11832,5000,2224,77,-18,-123
15308,12816,1280,393,1011,233
17692,12592,376,-317,375,148
11772,9252,228,-210,-348,-569
15276,7004,8848,425,-412,-297
14208,5148,3232,227,-68,10
14108,9260,604,168,370,-140
14820,8688,860,-372,41,-331
9056,5880,-1296,-189,-786,-611
13264,6488,9308,430,-363,-218
13896,7032,5576,-32,-94,453
13980,11688,6000,-58,765,25
14404,6752,4700,-271,-408,51
12348,5336,7124,-172,-345,-354
14512,8164,6776,371,383,410
17236,13212,2308,-402,477,577
11924,10708,2976,-337,-571,290
15092,6260,6412,322,-240,11
15688,9240,3484,-65,62,519
15084,15548,4612,-36,606,181
14528,9204,1568,-128,45,-289
12516,6680,3556,94,-498,-297
15972,10964,8736,553,357,138
15448,8940,-724,-244,429,44
9232,6872,-1424,-375,-717,-926
11684,5020,2024,468,-213,-339
13540,7096,2680,-38,-141,410
12556,11248,2040,-280,220,-66
12908,5940,4764,-236,-569,-45
12064,5232,1932,-18,-68,77
16948,13868,6224,240,587,583
17316,11720,3348,-406,5,437
12988,7416,3096,-192,-86,-621
15532,8740,6808,432,161,-146
16608,11580,3596,-112,275,421
11516,9284,-4328,-145,253,-530
14260,5848,1400,197,-209,-647
12500,5472,3076,71,-394,-389
11904,9004,-1936,240,528,122
14636,8436,2116,-386,-138,-32
9724,3752,4308,-121,-784,-244
13948,7748,5116,457,329,296
16252,10200,3864,-430,532,516
11484,11632,-1264,-344,-318,240
14448,7496,5456,85,-216,0
15200,6920,3252,59,129,496
15676,15500,6580,-39,387,187
16016,10180,5200,-298,-157,-147
12616,5736,3636,28,-626,-396
13584,9732,2356,581,356,167
16104,10252,760,-212,407,133
9344,6080,-1808,-238,-517,-908
12004,5384,2232,429,-326,-335
14312,8028,1784,-63,87,394
9800,10252,-3312,-150,51,26
13616,5552,4484,55,-111,-104
15168,6780,3660,25,116,475
14508,14500,3504,-69,211,530
15908,10648,2420,-273,-109,63
12964,6100,4808,41,-479,-289
15408,12368,5068,432,544,211
18160,12608,1696,-257,259,150
10696,5796,3320,-94,-600,-663
13224,5444,2772,514,100,-462
14408,10212,2596,-201,-84,325
9072,8216,-456,-208,-328,-192
15156,7224,6048,253,-235,-100
15356,8920,6080,-159,-217,760
13000,13588,-1064,-94,618,447
16144,9280,7304,-129,-387,-216
12340,5588,3980,98,-127,-183
15196,11640,1584,299,666,124
15692,8972,2252,-337,-408,-310
10224,4076,4728,37,-588,-753
11756,8908,-1424,443,432,298
14960,8272,4896,-465,231,370
12244,6080,2080,-239,-292,-370
13668,10064,2980,377,286,394
18912,11704,4292,-378,480,145
12060,7476,4396,-12,-546,-442
11820,8868,-1300,387,-73,-358
15156,9620,4788,-320,126,233
8800,4600,484,-205,-705,-278
14780,9260,7296,364,420,334
17976,12932,1104,-337,331,657
13420,7060,4712,-112,-87,-655
13136,10564,-664,532,264,163
16144,8048,1972,-308,136,-137
8276,3644,1488,-25,-879,-569
14612,10496,5228,439,363,335
16428,9672,652,-520,271,335
13452,6660,5068,-179,-691,-169
15144,12144,2548,301,415,371
18480,11244,4212,-367,81,-8
10800,3280,1476,101,-620,-523
13004,8508,2016,429,270,-225
14700,8192,-388,-310,156,213
10224,4120,5780,-167,-816,-323
15996,10644,5752,378,494,323
17308,12072,2124,-400,383,743
12212,7972,2496,-247,-204,-500
15832,9684,8800,488,132,-211
15912,11612,3276,-72,335,459
12392,8852,3872,-258,-188,-876
11860,4792,1364,424,-334,-492
13772,6864,596,37,-16,518
9768,10736,-3444,-225,151,12
14804,5376,4260,88,-27,-55
15900,8764,6268,-42,-233,833
14436,13056,1488,-111,561,110
14068,8324,1360,50,9,-442
14268,5804,2644,192,-120,228
13304,12120,36,-38,395,-371
12904,5268,5372,27,-421,-439
11980,4252,3044,10,-183,164
13712,13532,48,-127,769,119
15740,9088,5828,-205,-481,16
15396,7236,4328,80,27,305
11800,14300,-4752,-17,760,-10
15348,6364,7772,250,-326,-448
15044,5596,4340,26,-131,20
10924,11352,-2104,-183,50,-377
11992,4628,4064,51,-317,-232
14364,6036,3796,-54,-114,127
14572,12548,3480,-176,338,403
15212,9052,5336,-198,-414,65
12784,5396,3720,104,-104,-66
14320,12620,2304,147,419,51
13316,7284,2064,-174,-482,-317
11772,3884,4104,143,-295,-512
13676,10048,7944,330,664,464
14188,7844,-12,-302,-121,-31
14040,6296,5896,117,-75,321
14712,13660,-1288,2,597,123
15592,7468,7104,-16,-144,-329
13180,4104,4392,76,-250,-300
13288,11740,3160,-87,430,-51
12612,4912,4880,16,-213,-90
16140,9396,4820,-50,-181,740
13816,12700,2196,-261,250,-217
13164,5528,2496,379,-434,-231
15944,7192,4272,-140,74,-169
8400,7200,-24,-192,-378,-181
13508,6284,2092,357,-17,85
18084,12240,2240,-261,563,640
11896,8444,1140,-246,-224,-762
13268,9060,-572,507,33,-160
15824,10312,2412,-340,274,-37
10428,2824,5844,-38,-541,-407
16512,12132,5668,245,683,516
17056,9708,6184,-375,-378,76
12932,6720,3736,102,-214,-209
14200,11668,1076,74,462,-165
12876,5368,5444,56,-424,-449
14296,5728,6572,-162,-162,479
12308,12332,1068,-206,221,282
14480,6672,4976,389,-13,-152
15612,9644,2452,-58,21,491
9556,7156,-940,-105,-461,-563
14012,7712,5548,425,299,367
17160,11248,2348,-401,220,538
12908,6724,5372,-53,-530,-301
14476,10480,0,481,770,256
11696,5896,2260,-113,-458,-374
12016,3828,2640,10,-46,215
12372,13096,-1804,-326,52,197
14188,7452,3988,299,-34,-158
16064,10728,3068,-136,47,439
11580,8092,1892,-219,-571,-820
